id,restaurant_id,title,logo,cover,compact,forRamadan,forHalfReady,index,isActive,type,sub_id,sub_id,sub_title,sub_description,sub_img,sub_priceLabel,sub_index,sub_food_id,sub_food_img,sub_food_archive,sub_food_ingredient,sub_food_title,sub_food_stock,sub_food_available,sub_food_unavailableText,sub_food_price,sub_food_discount,sub_food_discountPercentage,sub_food_index,sub_food_foodTag,sub_food_saleOnRamadan,sub_food_saleOnBreakfast,sub_food_saleOnNoon,sub_food_saleOnNight,sub_food_saturday,sub_food_sunday,sub_food_monday,sub_food_tuesday,sub_food_wedensday,sub_food_thursday,sub_food_thursday,sub_food_friday,sub_food_delinoRecommendation,sub_food_halfReady,sub_food_pickupOnly
3091,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, سوخاری,25,,False,False,False,4,False,,0,0,,,,,0,281688,,False,,سس تارتار,True,True,همه روزه در وعد‌ه‌های ناهار و شام,10000,0,0,20,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3091,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, سوخاری,25,,False,False,False,4,False,,0,0,,,,,0,281687,,False,,سس چیلی,True,True,همه روزه در وعد‌ه‌های ناهار و شام,10000,0,0,19,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3091,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, سوخاری,25,,False,False,False,4,False,,0,0,,,,,0,74670,https://static.delino.com/Image/Restaurant/Food/orkxalnm.35d_#SIZEOFIMAGE#.jpg,True,,سس باربیکیو,True,True,همه روزه در وعد‌ه‌های ناهار و شام,10000,0,0,21,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,345253,,False,150 گرم سس قارچ,سس قارچ,True,True,همه روزه در وعد‌ه‌های ناهار و شام,40000,0,0,1,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,345254,,False,,سس چدار,True,True,همه روزه در وعد‌ه‌های ناهار و شام,40000,0,0,1,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,466861,,False,6 حلقه پیاز سوخاری,پیاز حلقه ای,True,True,همه روزه در وعد‌ه‌های ناهار و شام,50000,0,0,1,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,531865,,False,300 گرم سیب زمینی سوخاری,سیب زمینی سوخاری,True,True,همه روزه در وعد‌ه‌های ناهار و شام,65000,0,0,1,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,531866,,False,کاهو، فیله مرغ گریل، پنیر پارمسان، نان تست، گوجه گیلاسی، سس سزار,سالاد سزار با فیله مرغ گریل,True,True,همه روزه در وعد‌ه‌های ناهار و شام,90000,0,0,1,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,531867,,False,کاهو، فیله مرغ سوخاری، پنیر پارمسان، نان تست، گوجه گیلاسی، سس سزار,سالاد سزار با فیله مرغ سوخاری,True,True,همه روزه در وعد‌ه‌های ناهار و شام,100000,0,0,1,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,26974,https://static.delino.com/Image/Restaurant/Food/0ac5wdau.dht_#SIZEOFIMAGE#.jpg,True,,سیب زمینی سرخ کرده,True,True,همه روزه در وعد‌ه‌های ناهار و شام,50000,0,0,4,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,26977,https://static.delino.com/Image/Restaurant/Food/amfeb0cx.yuc_#SIZEOFIMAGE#.jpg,True,,قارچ سوخاری,True,True,همه روزه در وعد‌ه‌های ناهار و شام,50000,0,0,11,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,26978,https://static.delino.com/Image/Restaurant/Food/uhbsand5.dtp_#SIZEOFIMAGE#.jpg,True,,نان سیر,True,True,همه روزه در وعد‌ه‌های ناهار و شام,50000,0,0,12,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,26979,https://static.delino.com/Image/Restaurant/Food/a3fl1gpz.ebf_#SIZEOFIMAGE#.jpg,True,"کاهو , کلم بروکلی، کلم، تربچه، گوجه گیلاسی , نخودفرنگی , گردو, پنیر، ذرت، زیتون",سالاد  مخصوص ویسلند,True,True,همه روزه در وعد‌ه‌های ناهار و شام,70000,0,0,15,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,26981,https://static.delino.com/Image/Restaurant/Food/nqzgsbp1.i2k_#SIZEOFIMAGE#.jpg,True,"کاهو , گوجه گیلاسی , خیار , هویج , ذرت , زیتون",سالاد فصل,True,True,همه روزه در وعد‌ه‌های ناهار و شام,50000,0,0,13,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,26982,https://static.delino.com/Image/Restaurant/Food/hh32lfjw.heq_#SIZEOFIMAGE#.jpg,True,کلم، هویج,سالاد کلم,True,True,همه روزه در وعد‌ه‌های ناهار و شام,25000,0,0,14,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,27039,https://static.delino.com/Image/Restaurant/Food/5fl3pylc.uhy_#SIZEOFIMAGE#.jpg,True,,نان بروچن,True,True,همه روزه در وعد‌ه‌های ناهار و شام,3000,0,0,17,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,60688,https://static.delino.com/Image/Restaurant/Food/lavojnus.u1t_#SIZEOFIMAGE#.jpg,True,6 تکه مرغ کوچک تند سوخاری,لقمه تند سوخاری,True,True,همه روزه در وعد‌ه‌های ناهار و شام,89000,0,0,8,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,60690,https://static.delino.com/Image/Restaurant/Food/4bvcedmw.psc_#SIZEOFIMAGE#.jpg,True,200 گرم مرغ پاپ کورنی,مرغ پاپ کورنی,True,True,همه روزه در وعد‌ه‌های ناهار و شام,90000,0,0,10,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3093,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, پیش خوراک,21,,False,False,False,5,False,,0,0,,,,,0,281689,,False,,سس سزار,True,True,همه روزه در وعد‌ه‌های ناهار و شام,10000,0,0,18,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
5969,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, غذای کودک,1,,False,False,False,6,False,,0,0,,,,,0,68041,https://static.delino.com/Image/Restaurant/Food/dq2zwnhw.moa_#SIZEOFIMAGE#.jpg,True,مینی چیکن، سیب زمینی، دوغ,مینی چیکن کودک,True,True,همه روزه در وعد‌ه‌های ناهار و شام,125000,0,0,3,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
5969,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, غذای کودک,1,,False,False,False,6,False,,0,0,,,,,0,68038,https://static.delino.com/Image/Restaurant/Food/aguagqni.tbw_#SIZEOFIMAGE#.jpg,True,مرغ پاپ کورنی، سیب زمینی، دوغ,چیکن پاپ کورن کودک,True,True,همه روزه در وعد‌ه‌های ناهار و شام,125000,0,0,1,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
5969,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, غذای کودک,1,,False,False,False,6,False,,0,0,,,,,0,68040,https://static.delino.com/Image/Restaurant/Food/xwckonfy.wzm_#SIZEOFIMAGE#.jpg,True,مینی برگر، سیب زمینی، دوغ,مینی برگر کودک,True,True,همه روزه در وعد‌ه‌های ناهار و شام,125000,0,0,2,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3092,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, نوشیدنی,3,,True,False,False,7,False,,26,26,نوشابه قوطی,,https://static.delino.com/Image/Restaurant/Food/d3ka50nd.xja_#SIZEOFIMAGE#.jpg,,0,26986,,False,,قوطی کوکا,False,False,عدم موجودی,14000,0,0,100000,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3092,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, نوشیدنی,3,,True,False,False,7,False,,26,26,نوشابه قوطی,,https://static.delino.com/Image/Restaurant/Food/d3ka50nd.xja_#SIZEOFIMAGE#.jpg,,0,26987,,False,,قوطی فانتا,True,True,همه روزه در وعد‌ه‌های ناهار و شام,14000,0,0,5,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3092,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, نوشیدنی,3,,True,False,False,7,False,,26,26,نوشابه قوطی,,https://static.delino.com/Image/Restaurant/Food/d3ka50nd.xja_#SIZEOFIMAGE#.jpg,,0,26988,,False,,قوطی اسپرایت,True,True,همه روزه در وعد‌ه‌های ناهار و شام,14000,0,0,4,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
3092,2a54ea59-76ad-4f8b-9856-1a7bdbc22c4c, نوشیدنی,3,,True,False,False,7,False,,26,26,نوشابه قوطی,,https://static.delino.com/Image/Restaurant/Food/d3ka50nd.xja_#SIZEOFIMAGE#.jpg,,0,26989,,False,یک قوطی 330 سی سی، یک عدد نی کاوردار,قوطی کوکا زیرو,True,True,همه روزه در وعد‌ه‌های ناهار و شام,14000,0,0,3,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
30680,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش شله قلم کار,13,,False,False,False,1,False,,0,0,,,,,0,358730,,False,,آش شله قلمکار کیلویی,True,True,همه روزه,100000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30680,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش شله قلم کار,13,,False,False,False,1,False,,0,0,,,,,0,358737,,False,,آش شله قلمکار پرسی,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30680,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش شله قلم کار,13,,False,False,False,1,False,,0,0,,,,,0,359710,,False,,آش شله قلمکار (یک و نیم کیلو),True,True,همه روزه,150000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30680,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش شله قلم کار,13,,False,False,False,1,False,,0,0,,,,,0,359731,,False,,آش شله قلمکار (دو کیلویی),True,True,همه روزه,200000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30680,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش شله قلم کار,13,,False,False,False,1,False,,0,0,,,,,0,359732,,False,,آش شله قلمکار (سه کیلویی),True,True,همه روزه,300000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,520253,,False,,کاچی,True,True,همه روزه در وعد‌ه‌های ناهار و شام,50000,0,0,100000,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,358732,,False,,شله زرد  کیلویی,True,True,همه روزه,100000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,358735,,False,,سمنو کیلویی,True,True,همه روزه,100000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,358739,,False,حدودا نیم کیلو,شله زرد پرسی,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,358742,,False,حدودا نیم کیلو,سمنو پرسی,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,358746,,False,یک نفره,مسقطی ویژه,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,358748,,False,یک نفره,حلوا ویژه,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30683,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,دسر,2,,False,False,False,2,False,,0,0,,,,,0,358755,,False,,فرنی سرد,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30575,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش رشته,13,,False,False,False,3,False,,0,0,,,,,0,358731,,False,,آش رشته کیلویی,True,True,همه روزه,100000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30575,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش رشته,13,,False,False,False,3,False,,0,0,,,,,0,358738,,False,,آش رشته پرسی,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30575,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش رشته,13,,False,False,False,3,False,,0,0,,,,,0,359707,,False,,آش رشته (یک و نیم کیلو),True,True,همه روزه,150000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30575,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش رشته,13,,False,False,False,3,False,,0,0,,,,,0,359708,,False,,آش رشته (دو کیلویی),True,True,همه روزه,200000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30575,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش رشته,13,,False,False,False,3,False,,0,0,,,,,0,359709,,False,,آش رشته (سه کیلویی),True,True,همه روزه,300000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30681,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش دوغ,13,,False,False,False,4,False,,0,0,,,,,0,358734,,False,,آش دوغ کیلویی,True,True,همه روزه,100000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30681,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش دوغ,13,,False,False,False,4,False,,0,0,,,,,0,358741,,False,,آش دوغ پرسی,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30681,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش دوغ,13,,False,False,False,4,False,,0,0,,,,,0,359736,,False,,آش دوغ (یک و نیم کیلو),True,True,همه روزه,150000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30681,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش دوغ,13,,False,False,False,4,False,,0,0,,,,,0,359737,,False,,آش دوغ (دو کیلویی),True,True,همه روزه,200000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30681,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,آش دوغ,13,,False,False,False,4,False,,0,0,,,,,0,359738,,False,,آش دوغ (سه کیلویی),True,True,همه روزه,300000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30576,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,حلیم,23,,False,False,False,5,False,,0,0,,,,,0,358729,,False,,حلیم  کیلویی,True,True,همه روزه,100000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30576,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,حلیم,23,,False,False,False,5,False,,0,0,,,,,0,358736,,False,,حلیم پرسی,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30576,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,حلیم,23,,False,False,False,5,False,,0,0,,,,,0,359733,,False,,حلیم (یک و نیم کیلو),True,True,همه روزه,150000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30576,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,حلیم,23,,False,False,False,5,False,,0,0,,,,,0,359734,,False,,حلیم (دو کیلویی),True,True,همه روزه,200000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30576,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,حلیم,23,,False,False,False,5,False,,0,0,,,,,0,359735,,False,,حلیم (سه کیلویی),True,True,همه روزه,300000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30682,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,عدسی,23,,False,False,False,6,False,,0,0,,,,,0,358733,,False,,عدسی کیلویی,True,True,همه روزه,100000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30682,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,عدسی,23,,False,False,False,6,False,,0,0,,,,,0,358740,,False,,عدسی پرسی,True,True,همه روزه,50000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30682,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,عدسی,23,,False,False,False,6,False,,0,0,,,,,0,359739,,False,,عدسی (یک کیلو و نیم),True,True,همه روزه,150000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30682,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,عدسی,23,,False,False,False,6,False,,0,0,,,,,0,359740,,False,,عدسی (دوکیلویی),True,True,همه روزه,200000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30682,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,عدسی,23,,False,False,False,6,False,,0,0,,,,,0,359741,,False,,عدسی (سه کیلویی),True,True,همه روزه,300000,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
45494,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,سوپ,13,,False,False,False,700000,False,,0,0,,,,,0,529728,,False,سینه مرغ، ذرت، قارچ، هویج، سبزیجات ,سوپ سبزیجات ( پرسی ) ,False,False,عدم موجودی,50000,0,0,100000,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
45494,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,سوپ,13,,False,False,False,700000,False,,0,0,,,,,0,529733,,False,سینه مرغ، ذرت، قارچ، هویج، سبزیجات ,سوپ سبزیجات ( 3 کیلوگرم ) ,False,False,عدم موجودی,300000,0,0,100000,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
45494,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,سوپ,13,,False,False,False,700000,False,,0,0,,,,,0,529730,,False,سینه مرغ، ذرت، قارچ، هویج، سبزیجات ,سوپ سبزیجات ( 1 کیلوگرم ) ,False,False,عدم موجودی,100000,0,0,100000,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
45494,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,سوپ,13,,False,False,False,700000,False,,0,0,,,,,0,529731,,False,سینه مرغ، ذرت، قارچ، هویج، سبزیجات ,سوپ سبزیجات ( 1.5 کیلوگرم ),False,False,عدم موجودی,150000,0,0,100000,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
45494,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,سوپ,13,,False,False,False,700000,False,,0,0,,,,,0,529732,,False,سینه مرغ، ذرت، قارچ، هویج، سبزیجات ,سوپ سبزیجات ( 2 کیلوگرم ),False,False,عدم موجودی,200000,0,0,100000,[],False,False,True,True,True,True,True,True,True,True,True,True,False,False,False
30684,cf9670ae-ebb1-4f9f-9689-7feb1f09aaeb,نوشیدنی,3,,False,False,False,8,False,,0,0,,,,,0,358745,,False,,آب معدنی,True,True,همه روزه,4500,0,0,1,[],False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362151,https://static.delino.com/Image/Restaurant/Food/gppwbtjc.qel_#SIZEOFIMAGE#.jpg,True,نیمرو، سوسیس کبابی، بیکن، گوجه، قارچ، لوبیا، نان تست,صبحانه انگلیسی,True,False,همه روزه در وعده صبحانه,99000,0,0,100000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362152,https://static.delino.com/Image/Restaurant/Food/pqvvz0u3.gel_#SIZEOFIMAGE#.jpg,True,دیپ اسفناج، قارچ، خامه، نیمرو,پای اسفناج,True,False,همه روزه در وعده صبحانه,76000,0,0,700000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362153,https://static.delino.com/Image/Restaurant/Food/adk4r4fl.tmc_#SIZEOFIMAGE#.jpg,True,بیکن، گوجه، پیازچه، نیمرو,پای بیکن,True,False,همه روزه در وعده صبحانه,84000,0,0,600000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362156,https://static.delino.com/Image/Restaurant/Food/tt0ut13l.mdo_#SIZEOFIMAGE#.jpg,True,گوجه، پیاز، رب گوجه، تخم مرغ، زیتون، خیار شور,املت ایرانی,True,False,همه روزه در وعده صبحانه,56000,0,0,400000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362318,,False,,نیمرو پیاز,True,False,همه روزه در وعده صبحانه,46000,0,0,2000000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362319,https://static.delino.com/Image/Restaurant/Food/c3hiexxt.l1c_#SIZEOFIMAGE#.jpg,True,سوسیس کبابی، نیمرو، خیار شور، زیتون,سوسیس تخم مرغ,True,False,همه روزه در وعده صبحانه,66000,0,0,1300000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362321,,False,,صبحانه کلاسیک,True,False,همه روزه در وعده صبحانه,84000,0,0,100000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362324,,False,,املت آلمانی,True,False,همه روزه در وعده صبحانه,96000,0,0,300000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362325,,False,,املت چیکن,True,False,همه روزه در وعده صبحانه,96000,0,0,200000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362369,https://static.delino.com/Image/Restaurant/Food/y2fybgg0.q4a_#SIZEOFIMAGE#.jpg,True,خوراک لوبیا، نان، لیمو,خوراک لوبیا,True,False,همه روزه در وعده صبحانه,48000,0,0,1200000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362370,https://static.delino.com/Image/Restaurant/Food/heklm52a.pie_#SIZEOFIMAGE#.jpg,True,عدسی، نان، لیمو,عدسی,False,False,عدم موجودی,48000,0,0,1400000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362371,https://static.delino.com/Image/Restaurant/Food/u2ywniub.unr_#SIZEOFIMAGE#.jpg,True,خوراک لوبیا، نیمرو,شاپوری,True,False,همه روزه در وعده صبحانه,55000,0,0,1500000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362372,https://static.delino.com/Image/Restaurant/Food/zwtytukn.x53_#SIZEOFIMAGE#.jpg,True,"خرما، گردو، دارچین، یک املت خاص

",املت خرما,True,False,همه روزه در وعده صبحانه,86000,0,0,500000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362373,https://static.delino.com/Image/Restaurant/Food/iipgvozi.kvf_#SIZEOFIMAGE#.jpg,True,خوراک لوبیا، بیکن,لوبیا بیکن,True,False,همه روزه در وعده صبحانه,66000,0,0,900000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
30823,bded2d7d-71ec-4e7b-88b0-fde0aaac019c,صبحانه,9,,False,False,False,100000,False,,0,0,,,,,0,362374,https://static.delino.com/Image/Restaurant/Food/3mqktuas.0f0_#SIZEOFIMAGE#.jpg,True,خوراک لوبیا، سوسیس,لوبیا سوسیس,True,False,همه روزه در وعده صبحانه,66000,0,0,1000000,[],False,True,False,False,True,True,True,True,True,True,True,True,False,False,False
